N_Illesi,N_Feriti,N_Morti,UnixDate,LAT,LNG
2,0,0,1442067000.0,45.693330,9.648619
3,0,0,1442071500.0,45.676974,9.671247
2,0,0,1442067300.0,45.689831,9.669600
0,0,0,1441989600.0,45.697008,9.681817
2,0,0,1441977600.0,45.688643,9.695962
1,1,0,1417433700.0,45.693053,9.681815
4,0,0,1441956900.0,45.695787,9.651984
2,0,0,1441959900.0,45.688947,9.708980
3,0,0,1441954200.0,45.689058,9.678931
1,0,0,1441961400.0,45.702341,9.671779
1,1,0,1441898400.0,45.704347,9.693820
2,0,0,1441899000.0,45.676327,9.641493
1,1,0,1441812600.0,45.675457,9.645725
6,2,0,1441780200.0,45.676217,9.685184
2,2,0,1441814400.0,45.694479,9.677867
1,0,0,1441810800.0,45.680747,9.638354
2,0,0,1441715400.0,45.680374,9.675274
2,0,0,1441725300.0,45.683088,9.698669
2,1,0,1441694400.0,45.688850,9.630720
1,1,0,1441698600.0,45.694412,9.688480
1,1,0,1441691100.0,45.693042,9.672080
0,0,0,1441722600.0,45.691064,9.663546
1,1,0,1441740600.0,45.697304,9.669966
1,1,0,1441604400.0,45.704083,9.694265
1,3,0,1441612200.0,45.692383,9.672862
2,1,0,1441637100.0,45.677498,9.672569
1,1,0,1441646700.0,45.687463,9.671112
1,1,0,1441530000.0,45.700163,9.674729
1,3,0,1441451700.0,45.677475,9.686424
0,0,0,1441456200.0,45.705640,9.662029
6,1,0,1441446900.0,45.675395,9.675334
1,1,0,1441353600.0,45.711882,9.684311
2,0,0,1441357500.0,45.689540,9.706672
0,1,0,1441397400.0,45.693023,9.693863
0,1,0,1441318500.0,45.708260,9.692747
1,0,0,1441287600.0,45.692167,9.650194
3,0,0,1441267200.0,45.717140,9.662717
1,1,0,1441267200.0,45.678088,9.672563
2,0,0,1441290600.0,45.679729,9.694728
2,0,0,1441299600.0,45.686300,9.668555
1,0,0,1441171200.0,45.681269,9.662923
3,1,0,1441186200.0,45.679125,9.638432
1,0,0,1441205400.0,45.699951,9.685765
2,0,0,1441169700.0,45.682308,9.678552
0,1,0,1441173900.0,45.669694,9.638919
2,1,0,1441173600.0,45.675577,9.648245
2,0,0,1441225800.0,45.688909,9.656014
2,1,0,1441133400.0,45.680634,9.661825
0,1,0,1441126800.0,45.715448,9.631561
2,0,0,1441097700.0,45.695607,9.663345
1,1,0,1441103400.0,45.660124,9.657240
0,1,0,1441121100.0,45.704153,9.674167
1,0,0,1440997200.0,45.686901,9.670843
1,3,0,1441008000.0,45.676549,9.672681
3,0,0,1440951780.0,45.706240,9.658476
0,1,0,1440954900.0,45.727098,9.650969
1,1,0,1440963000.0,45.693990,9.634924
2,1,0,1440831600.0,45.681851,9.678385
2,0,0,1440838200.0,45.693903,9.678249
5,2,0,1440832200.0,45.688026,9.667368
0,3,0,1440883800.0,45.709928,9.702838
2,0,0,1440775200.0,45.666874,9.635919
3,0,0,1440777600.0,45.686564,9.669819
5,2,0,1440774000.0,45.676115,9.664771
1,0,0,1440783600.0,45.704954,9.680857
0,1,0,1440674100.0,45.684127,9.685996
1,1,0,1440693300.0,45.693531,9.692692
1,1,0,1440697200.0,45.687213,9.667667
8,0,0,1440707400.0,45.690360,9.667839
1,1,0,1440573300.0,45.692938,9.674169
2,0,0,1440604800.0,45.691099,9.690382
0,1,0,1440595200.0,45.666939,9.659427
1,0,0,1440511800.0,45.680736,9.680286
4,0,0,1440517200.0,45.685170,9.662571
1,1,0,1440444600.0,45.691151,9.674191
0,1,0,1440396600.0,45.681244,9.639986
1,0,0,1440401400.0,45.676782,9.652823
2,1,0,1440404100.0,45.687881,9.671817
1,1,0,1440438300.0,45.695968,9.655079
1,1,0,1440349500.0,45.684503,9.641688
0,1,0,1440312300.0,45.686613,9.661991
1,0,0,1440337200.0,45.675745,9.672330
2,2,0,1440230100.0,45.693591,9.692324
1,1,0,1440195900.0,45.704743,9.692828
1,0,0,1440234000.0,45.705874,9.692601
2,0,0,1440149400.0,45.688857,9.670364
1,1,0,1440169800.0,45.703915,9.658511
3,0,0,1440152100.0,45.701333,9.677943
4,0,0,1440102600.0,45.690447,9.673507
1,1,0,1440084600.0,45.705504,9.684972
3,1,0,1440099300.0,45.689267,9.647394
2,0,0,1439984400.0,45.677940,9.669136
0,3,0,1439908200.0,45.680255,9.661763
2,0,0,1439905200.0,45.692069,9.697128
2,0,0,1439910600.0,45.674951,9.669768
2,0,0,1439802000.0,45.694901,9.687480
1,1,0,1439820900.0,45.689478,9.661089
1,0,0,1439736300.0,45.693778,9.630725
1,0,0,1439650800.0,45.697614,9.631163
1,2,0,1439548800.0,45.688848,9.670241
1,1,0,1439456400.0,45.706016,9.666219
1,0,0,1439283600.0,45.708746,9.693780
1,1,0,1439271900.0,45.698195,9.659237
0,2,0,1439199420.0,45.696754,9.678848
0,1,0,1439210100.0,45.668002,9.639769
2,0,0,1439221800.0,45.684235,9.641490
1,0,0,1439220000.0,45.690362,9.700604
2,0,0,1439206200.0,45.667564,9.636590
0,1,0,1439126400.0,45.719434,9.660698
1,0,0,1439027700.0,45.694334,9.672361
5,0,0,1438986000.0,45.707674,9.680658
1,0,0,1439040600.0,45.689990,9.663349
0,1,0,1439047500.0,45.675037,9.678510
2,1,0,1438940400.0,45.689562,9.706672
1,1,0,1438960800.0,45.693931,9.668271
2,0,0,1438872900.0,45.689157,9.648225
2,1,0,1438860000.0,45.705360,9.678682
1,1,0,1438873200.0,45.686599,9.673092
1,1,0,1438880400.0,45.685568,9.673258
2,1,0,1438891800.0,45.706282,9.658513
1,1,0,1438758600.0,45.678780,9.672679
0,1,0,1438807500.0,45.689631,9.671801
3,0,0,1438790400.0,45.676281,9.661100
1,1,0,1438800300.0,45.677809,9.648532
2,0,0,1438788900.0,45.693694,9.631748
3,1,0,1438707600.0,45.695733,9.666813
1,1,0,1438680600.0,45.689001,9.655295
1,1,0,1438676100.0,45.695944,9.689332
1,1,0,1438701000.0,45.678052,9.671309
0,1,0,1438607400.0,45.710663,9.682048
1,1,0,1438607700.0,45.692063,9.663722
2,1,0,1438591800.0,45.704743,9.685057
0,1,0,1438540200.0,45.707086,9.690064
0,0,0,1438482600.0,45.692897,9.667135
3,0,0,1438422000.0,45.676105,9.661097
1,0,0,1438319400.0,45.692329,9.691430
2,0,0,1438332300.0,45.707722,9.695704
1,0,0,1438301100.0,45.703009,9.661682
4,0,0,1438344000.0,45.682780,9.665790
1,1,0,1438346700.0,45.700968,9.696190
1,0,0,1438210800.0,45.700666,9.653383
3,1,0,1438238700.0,45.685464,9.667919
1,1,0,1438250400.0,45.710685,9.690701
3,0,0,1438262400.0,45.712291,9.700123
4,0,0,1438270800.0,45.703479,9.695530
4,0,0,1438266600.0,45.693897,9.669888
1,1,0,1438271100.0,45.671386,9.674531
0,2,0,1438185600.0,45.711888,9.689453
1,1,0,1438148700.0,45.717686,9.659664
2,0,0,1438167300.0,45.691479,9.687986
2,0,0,1438153800.0,45.691852,9.672147
2,0,0,1438186200.0,45.702726,9.677733
9,0,0,1438175700.0,45.719629,9.660619
1,1,0,1438168560.0,45.689519,9.669224
4,0,0,1438121700.0,45.700400,9.696322
1,1,0,1438102800.0,45.681211,9.639897
2,1,0,1438090200.0,45.677919,9.648723
2,0,0,1438002000.0,45.694370,9.659423
3,1,0,1437976500.0,45.679939,9.674775
2,0,0,1437994200.0,45.675763,9.672541
2,0,0,1438003200.0,45.695526,9.672585
3,2,0,1438009200.0,45.701126,9.677159
4,0,0,1437930600.0,45.691324,9.675185
1,1,0,1437931500.0,45.688343,9.660181
0,1,0,1437915000.0,45.698334,9.655401
2,1,0,1437741900.0,45.692166,9.673081
3,0,0,1437751800.0,45.694661,9.672992
2,0,0,1437678900.0,45.706381,9.688502
5,1,0,1437674400.0,45.675850,9.652817
0,2,0,1437649800.0,45.677080,9.647615
0,1,0,1437645600.0,45.680013,9.674542
2,1,0,1437645300.0,45.702194,9.685044
1,1,0,1437649500.0,45.683969,9.672878
3,0,0,1437669000.0,45.695786,9.689240
2,0,0,1437629400.0,45.706381,9.688502
1,2,0,1437638700.0,45.718956,9.681669
0,1,0,1437579000.0,45.675942,9.669602
3,0,0,1437551400.0,45.675135,9.677179
5,0,0,1437558900.0,45.675942,9.669602
1,0,0,1437551400.0,45.690127,9.663393
3,0,0,1437570600.0,45.696258,9.682968
0,2,0,1437591600.0,45.678555,9.675957
1,1,0,1437466800.0,45.692725,9.688099
1,1,0,1437471000.0,45.681415,9.653967
2,0,0,1437488400.0,45.675942,9.669602
1,1,0,1437491700.0,45.688973,9.646844
2,0,0,1437492900.0,45.671425,9.659927
2,1,0,1437491700.0,45.688062,9.694256
2,1,0,1437496200.0,45.688171,9.664370
2,0,0,1437390600.0,45.677551,9.684424
1,1,0,1437390900.0,45.697389,9.684184
2,1,0,1437396300.0,45.707326,9.696069
1,1,0,1437421500.0,45.686408,9.673189
1,2,0,1437421800.0,45.674022,9.644009
0,1,0,1437298200.0,45.689091,9.655279
0,2,0,1437230100.0,45.686408,9.673189
0,0,1,1437237720.0,45.701402,9.696191
1,1,0,1437242400.0,45.692399,9.672825
1,1,0,1437242700.0,45.675724,9.645249
0,1,0,1437201900.0,45.692252,9.672643
3,0,0,1437207000.0,45.689544,9.706720
1,1,0,1437129600.0,45.690524,9.645603
1,2,0,1437145800.0,45.705509,9.684939
1,1,0,1437151800.0,45.681221,9.639857
1,0,0,1437162000.0,45.700933,9.682830
1,1,0,1437168300.0,45.684593,9.662472
1,1,0,1437115800.0,45.680212,9.642541
2,1,0,1437122700.0,45.688143,9.660033
1,1,0,1437127200.0,45.690984,9.666231
1,3,0,1437063600.0,45.676005,9.661122
1,1,0,1437065100.0,45.675594,9.673375
1,1,0,1437062400.0,45.675007,9.680499
5,1,0,1437038400.0,45.687968,9.667370
3,0,0,1437046200.0,45.691173,9.674258
1,1,0,1437050700.0,45.689549,9.706624
1,1,0,1437068700.0,45.693763,9.630718
1,1,0,1436964600.0,45.716846,9.668504
0,1,0,1436977800.0,45.720991,9.658673
1,0,0,1436988600.0,45.673394,9.661497
1,1,0,1436848800.0,45.685214,9.641844
1,1,0,1436855700.0,45.690815,9.687716
0,1,0,1436862600.0,45.699652,9.684143
1,1,0,1436769600.0,45.678352,9.671948
3,0,0,1436800500.0,45.693159,9.642935
1,1,0,1436803500.0,45.705105,9.681317
4,0,0,1436808600.0,45.676645,9.671220
1,1,0,1436824200.0,45.700224,9.696263
4,0,0,1436797200.0,45.687985,9.667366
3,2,0,1436737200.0,45.709967,9.702781
1,1,0,1436703000.0,45.686442,9.673253
1,0,0,1436630400.0,45.691193,9.668454
1,1,0,1436593200.0,45.687986,9.667426
3,0,0,1436606400.0,45.686787,9.704635
3,1,0,1436520600.0,45.687749,9.672041
2,2,0,1436556000.0,45.694483,9.677955
1,1,0,1436537460.0,45.693931,9.668247
1,0,0,1436499000.0,45.690170,9.630725
0,1,0,1436510700.0,45.713165,9.645067
1,2,0,1436450400.0,45.676481,9.671340
1,1,0,1436442600.0,45.694595,9.688575
1,1,0,1436453100.0,45.690651,9.702864
2,0,0,1436360100.0,45.692540,9.667175
1,1,0,1436274900.0,45.698613,9.665669
2,0,0,1436278560.0,45.693890,9.673679
1,1,0,1436281680.0,45.698068,9.689904
8,0,0,1436285700.0,45.681990,9.678574
2,0,0,1393680600.0,45.715205,9.681994
1,0,0,1436184000.0,45.697386,9.658844
1,1,0,1436204700.0,45.692156,9.629901
1,1,0,1436166000.0,45.686415,9.673439
1,2,0,1436179200.0,45.686610,9.694481
0,3,0,1436129400.0,45.683031,9.655409
1,0,0,1436122800.0,45.692855,9.694572
1,1,0,1436093400.0,45.695747,9.704658
5,1,0,1436110800.0,45.684503,9.641688
1,0,0,1436030100.0,45.693904,9.670857
0,0,0,1435997580.0,45.702223,9.665494
3,1,0,1435988100.0,45.696258,9.682969
1,4,0,1436001900.0,45.709935,9.702847
2,0,0,1436002200.0,45.704492,9.685408
1,1,0,1435950900.0,45.692855,9.694572
2,2,0,1435959000.0,45.692855,9.694572
3,0,0,1435931400.0,45.695738,9.659962
1,1,0,1435936500.0,45.688515,9.662396
1,2,0,1435906500.0,45.699402,9.695890
2,1,0,1435911000.0,45.698269,9.684802
1,2,0,1435927800.0,45.709840,9.689019
1,1,0,1435938600.0,45.700125,9.674710
1,2,0,1435938300.0,45.689601,9.671797
1,0,0,1435957800.0,45.692855,9.694572
0,1,0,1435875600.0,45.694588,9.668733
2,1,0,1435821900.0,45.690849,9.687248
0,2,0,1435840800.0,45.706156,9.663154
1,1,0,1435830000.0,45.698777,9.669232
1,2,0,1385059200.0,45.708323,9.678946
3,2,0,1435843800.0,45.689206,9.645226
2,2,0,1435866600.0,45.694234,9.670749
0,0,0,1435827600.0,45.708715,9.696178
1,1,0,1435767000.0,45.692855,9.694572
3,0,0,1435768800.0,45.676411,9.671346
2,0,0,1435776000.0,45.706014,9.666650
1,1,0,1435736400.0,45.685153,9.667024
1,0,0,1435658400.0,45.706277,9.658420
1,2,0,1435685700.0,45.694253,9.670823
1,1,0,1435674000.0,45.689360,9.646759
4,0,0,1435564800.0,45.687336,9.661938
2,1,0,1435575000.0,45.699104,9.667855
2,1,0,1435588200.0,45.687748,9.672181
0,2,0,1435503600.0,45.691252,9.690532
2,0,0,1435505400.0,45.691366,9.690647
4,0,0,1435512420.0,45.689740,9.680006
1,1,0,1435513500.0,45.690817,9.687726
1,0,0,1435401900.0,45.684960,9.657168
0,1,0,1435323000.0,45.710208,9.683176
1,2,0,1435345080.0,45.688511,9.677655
5,0,0,1435224000.0,45.685062,9.683223
0,1,0,1435254900.0,45.696225,9.710371
1,1,0,1435229400.0,45.682361,9.702503
2,0,0,1435221900.0,45.691974,9.663705
2,0,0,1435127400.0,45.694614,9.678879
0,1,0,1435125300.0,45.677293,9.684756
1,1,0,1435136400.0,45.720594,9.662583
0,1,0,1435143900.0,45.694996,9.687070
2,0,0,1435161000.0,45.691591,9.699229
1,0,1,1435178700.0,45.702053,9.664883
1,2,0,1435012800.0,45.692855,9.694572
1,1,0,1435077300.0,45.684078,9.697484
1,1,0,1435080600.0,45.704313,9.678711
2,0,0,1435050000.0,45.694473,9.669202
2,2,0,1435050000.0,45.683578,9.641064
0,0,0,1434995100.0,45.706026,9.666966
1,1,0,1434969000.0,45.688118,9.660084
4,0,0,1434981600.0,45.676596,9.671269
4,0,0,1434987000.0,45.675083,9.679966
2,0,0,1434961800.0,45.704308,9.695343
0,1,0,1435006800.0,45.700889,9.679012
1,0,0,1434792540.0,45.707727,9.680625
1,1,0,1434808800.0,45.689532,9.707989
1,1,0,1434831900.0,45.707707,9.680654
0,1,0,1434790200.0,45.704083,9.694265
3,0,0,1434705000.0,45.690360,9.667839
1,0,0,1434700200.0,45.675616,9.645170
1,0,0,1434735000.0,45.695067,9.694492
1,3,0,1434665400.0,45.684437,9.656670
3,0,0,1434612600.0,45.666324,9.663639
1,0,0,1434619500.0,45.694753,9.669574
2,0,0,1434627600.0,45.689089,9.668739
1,0,0,1434631800.0,45.706639,9.689674
4,0,0,1434635400.0,45.694711,9.669617
0,2,0,1434634800.0,45.718475,9.661715
0,2,0,1434640500.0,45.694973,9.681281
1,1,0,1434645300.0,45.685556,9.673205
0,2,0,1434619500.0,45.676789,9.626741
1,1,0,1434639000.0,45.693077,9.679633
1,3,0,1434642000.0,45.675942,9.669602
1,1,0,1434516600.0,45.699819,9.678624
1,1,0,1434540600.0,45.675622,9.650443
0,0,0,1434537300.0,45.682694,9.676071
2,1,0,1434538500.0,45.685311,9.657422
3,0,0,1434550200.0,45.676075,9.684889
1,1,0,1434463200.0,45.671898,9.661540
1,0,0,1434443400.0,45.678651,9.665296
3,0,0,1434461400.0,45.679498,9.701215
1,1,0,1434479400.0,45.701541,9.682224
1,1,0,1434355200.0,45.667511,9.636759
1,1,0,1434361800.0,45.683714,9.659675
3,0,0,1434357900.0,45.676259,9.661216
0,1,0,1434396600.0,45.676739,9.670036
1,0,0,1434399300.0,45.712781,9.684987
5,1,0,1434299400.0,45.676122,9.668955
1,1,0,1434304800.0,45.693755,9.654255
4,0,0,1434289200.0,45.690402,9.689695
1,0,0,1434295800.0,45.695013,9.691037
1,1,0,1434200400.0,45.703472,9.677467
2,0,0,1434212100.0,45.714537,9.666245
0,2,0,1434193800.0,45.697439,9.631103
0,1,0,1379752200.0,45.687780,9.673623
3,0,0,1434202200.0,45.674924,9.679054
0,1,0,1434174000.0,45.687552,9.661435
2,1,0,1434178200.0,45.704770,9.695145
1,1,0,1434190800.0,45.676095,9.661080
2,0,0,1434117000.0,45.675056,9.678613
2,1,0,1434130200.0,45.684602,9.662568
2,0,0,1434099300.0,45.694537,9.669290
3,0,0,1434114000.0,45.692680,9.644613
2,0,0,1434052500.0,45.678352,9.671948
1,2,0,1434030600.0,45.675934,9.670010
1,1,0,1433999700.0,45.711441,9.699037
3,3,0,1434009600.0,45.687253,9.686782
3,2,0,1434015900.0,45.689236,9.640897
1,1,0,1434017400.0,45.699867,9.652513
1,0,0,1434033000.0,45.672334,9.661706
1,0,0,1434043800.0,45.681626,9.649407
0,1,0,1433918700.0,45.698717,9.672337
1,2,0,1433922300.0,45.688014,9.687568
0,2,0,1433920200.0,45.686347,9.658344
1,1,0,1433954700.0,45.675762,9.652908
2,0,0,1433864100.0,45.693098,9.708662
2,1,0,1433830800.0,45.694513,9.678158
1,3,0,1433840400.0,45.690649,9.660210
1,1,0,1433868000.0,45.711614,9.684076
1,1,0,1433874900.0,45.704321,9.695366
2,0,0,1433849400.0,45.686349,9.685668
1,1,0,1433853900.0,45.691207,9.662641
3,0,0,1433862600.0,45.695133,9.681350
0,0,0,1433790000.0,45.693145,9.657427
2,0,0,1433748900.0,45.690597,9.657934
1,0,0,1433754000.0,45.703982,9.677576
1,0,0,1433748600.0,45.676267,9.662985
2,0,0,1433757600.0,45.691095,9.674324
1,1,0,1433786100.0,45.693096,9.655993
1,1,0,1433791500.0,45.686050,9.668764
2,0,0,1433787000.0,45.694784,9.681263
2,0,0,1433708400.0,45.688852,9.670238
1,1,0,1433662200.0,45.685748,9.668197
6,2,0,1433670600.0,45.687930,9.688918
3,0,0,1433597400.0,45.678873,9.674901
0,1,0,1433599500.0,45.675795,9.668514
2,0,0,1433590200.0,45.687692,9.693365
3,0,0,1433595900.0,45.693401,9.668344
3,0,0,1433608500.0,45.682336,9.678414
1,1,0,1433487600.0,45.699282,9.685464
1,1,0,1433503500.0,45.697560,9.668259
2,0,0,1433509200.0,45.694598,9.688571
3,0,0,1433512800.0,45.675942,9.669602
1,1,0,1433488800.0,45.713054,9.685055
0,1,0,1433520300.0,45.679242,9.639286
1,0,0,1433539800.0,45.713320,9.683528
1,1,0,1433401200.0,45.675663,9.682346
2,0,0,1433403000.0,45.675972,9.668015
0,2,0,1433418600.0,45.695415,9.682213
3,0,0,1433435400.0,45.688793,9.648668
0,1,0,1433431800.0,45.690457,9.665984
0,2,0,1433343600.0,45.681566,9.667643
2,0,0,1433334300.0,45.675049,9.679074
1,3,0,1433341500.0,45.701483,9.654474
2,0,0,1433349600.0,45.704017,9.677774
0,0,0,1433230200.0,45.687175,9.670972
1,2,0,1433259600.0,45.676407,9.684729
2,0,0,1433222400.0,45.695890,9.683798
2,0,0,1433183400.0,45.693326,9.645586
2,1,0,1433153100.0,45.683026,9.655404
2,2,0,1433025600.0,45.704003,9.677556
5,0,0,1433085300.0,45.690078,9.630333
1,2,0,1433017200.0,45.710533,9.688652
4,1,0,1432922400.0,45.692329,9.691430
1,1,0,1432897800.0,45.703022,9.682631
0,1,0,1432912200.0,45.694947,9.706887
1,1,0,1432891800.0,45.690874,9.647820
0,1,0,1432814400.0,45.701423,9.677900
0,1,0,1432806600.0,45.692205,9.649132
5,0,0,1432813200.0,45.688588,9.658975
0,2,0,1432825200.0,45.685582,9.662600
3,1,0,1432848000.0,45.693745,9.630771
3,1,0,1432719300.0,45.699667,9.696057
2,1,0,1432725000.0,45.702228,9.681494
0,1,0,1432730700.0,45.675916,9.655958
5,1,0,1432741500.0,45.705687,9.625565
2,0,0,1432732200.0,45.688912,9.656028
2,0,0,1432746600.0,45.672578,9.642313
1,1,0,1432644600.0,45.704825,9.695156
2,0,0,1432657800.0,45.689462,9.646172
1,2,0,1432630500.0,45.689551,9.706649
1,1,0,1432654800.0,45.678545,9.676042
3,0,0,1432650600.0,45.676391,9.671103
1,1,0,1432654800.0,45.704739,9.685047
2,2,0,1432660200.0,45.690178,9.710478
2,0,0,1432542300.0,45.706383,9.688513
0,1,0,1432534800.0,45.688775,9.655863
3,0,0,1432530000.0,45.705473,9.690916
1,1,0,1432537800.0,45.709137,9.694499
5,0,0,1432557600.0,45.690182,9.630742
2,0,0,1432545000.0,45.686450,9.673296
3,0,0,1432567800.0,45.676265,9.661060
1,1,0,1432571400.0,45.689369,9.661176
4,0,0,1432473300.0,45.688370,9.663172
4,1,0,1432489200.0,45.702901,9.663161
2,0,0,1432441800.0,45.691025,9.659277
3,4,0,1432422000.0,45.701488,9.680269
2,2,0,1432467000.0,45.702053,9.664883
0,0,0,1432475580.0,45.687891,9.682280
3,0,0,1432376700.0,45.689273,9.656092
1,1,0,1432360200.0,45.692399,9.664840
3,1,0,1432371900.0,45.699025,9.695514
5,1,0,1432393200.0,45.709769,9.682550
1,1,0,1432272300.0,45.683988,9.641360
2,0,0,1432287120.0,45.692600,9.666110
1,2,0,1432314600.0,45.688495,9.669185
2,0,0,1432301700.0,45.675754,9.672531
2,0,0,1432212600.0,45.682314,9.678432
1,1,0,1432214400.0,45.711889,9.684356
1,1,0,1432210500.0,45.690245,9.680891
1,2,0,1432214400.0,45.689094,9.646816
3,0,0,1432219800.0,45.692779,9.659166
1,1,0,1432225800.0,45.689007,9.654437
1,1,0,1432233600.0,45.692329,9.691430
1,1,0,1432236600.0,45.687305,9.670808
3,0,0,1432206300.0,45.690530,9.642124
1,0,0,1432201200.0,45.686555,9.691113
4,0,0,1432225800.0,45.679273,9.672708
2,1,0,1432106100.0,45.691066,9.655892
2,0,0,1432121400.0,45.697789,9.665682
2,0,0,1432120200.0,45.691180,9.674314
1,1,0,1432147500.0,45.691136,9.674221
1,0,0,1432038600.0,45.693223,9.655224
3,0,0,1432039500.0,45.700902,9.678479
0,0,0,1431948600.0,45.698293,9.666492
2,0,0,1431961500.0,45.684162,9.662399
0,2,0,1431900900.0,45.673791,9.661043
0,1,0,1431931800.0,45.687798,9.688836
2,0,0,1431936300.0,45.676243,9.683217
2,0,0,1431963000.0,45.688685,9.709600
0,2,0,1431970800.0,45.694474,9.677997
3,0,0,1431984600.0,45.691686,9.657365
0,2,0,1431880800.0,45.677156,9.641815
1,2,0,1431890700.0,45.693523,9.692582
3,1,0,1431777000.0,45.699107,9.660507
2,1,0,1431789000.0,45.696242,9.683026
2,1,0,1431792600.0,45.700603,9.679392
3,0,0,1431813000.0,45.716681,9.651124
0,2,0,1431756600.0,45.689553,9.706648
2,1,0,1431761400.0,45.717326,9.683013
1,2,0,1431794400.0,45.682767,9.679282
1,1,0,1431674700.0,45.687753,9.672004
1,1,0,1431697500.0,45.706625,9.683297
1,1,0,1431702000.0,45.689759,9.680059
1,0,0,1431705000.0,45.709962,9.702773
2,0,0,1431708300.0,45.677646,9.685874
12,0,0,1431712800.0,45.677081,9.641879
3,0,0,1431691200.0,45.691226,9.659748
1,1,0,1431696600.0,45.709137,9.694499
1,0,0,1431701400.0,45.717455,9.683409
1,1,0,1431668700.0,45.694810,9.654634
2,0,0,1431684000.0,45.700746,9.679448
0,1,0,1431627300.0,45.677214,9.684625
1,1,0,1431583500.0,45.697476,9.681106
0,3,0,1431606900.0,45.683552,9.698112
2,0,0,1431583500.0,45.688028,9.665131
0,0,0,1431624600.0,45.690374,9.667821
2,0,0,1431625500.0,45.698774,9.687563
0,1,0,1431636000.0,45.687755,9.672004
2,0,0,1378916100.0,45.689192,9.669751
1,0,0,1431514200.0,45.690203,9.689571
1,1,0,1431533400.0,45.716382,9.665038
4,0,0,1431508800.0,45.691336,9.700191
3,0,0,1431537000.0,45.692396,9.672826
1,1,0,1431540000.0,45.693503,9.692487
5,0,0,1431467100.0,45.691171,9.674234
1,1,0,1431337500.0,45.675838,9.668425
1,2,0,1431358800.0,45.679443,9.638126
1,1,0,1431279900.0,45.700785,9.688791
0,2,0,1431271800.0,45.699038,9.665196
2,1,0,1431202500.0,45.682886,9.665965
1,1,0,1431154800.0,45.708566,9.690117
1,1,0,1431160200.0,45.710344,9.665976
1,4,0,1431177120.0,45.686054,9.668762
1,0,0,1431190200.0,45.692820,9.667547
3,0,0,1431086100.0,45.676099,9.664120
1,1,0,1431079800.0,45.711855,9.699611
3,0,0,1431081600.0,45.696332,9.630371
2,0,0,1431079200.0,45.706299,9.681433
2,1,0,1430993100.0,45.678826,9.696728
0,1,0,1431003000.0,45.682664,9.632210
1,0,0,1431024600.0,45.697396,9.667934
1,2,0,1431032400.0,45.715002,9.665565
1,1,0,1430898300.0,45.692737,9.658743
1,0,0,1430896500.0,45.689710,9.656256
2,0,0,1430919300.0,45.686925,9.662860
3,0,0,1430920800.0,45.687781,9.666153
2,0,0,1430929800.0,45.695530,9.666721
2,0,0,1430938200.0,45.691260,9.659733
1,0,0,1430945640.0,45.694918,9.669945
